danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
0.786,0.854,10,-2.4,0.0741,0.169,2.39e-05,0.106,0.522,117.994,0LZy30mVmxqUpdQmaXKXBd,4
0.713,0.59,1,-6.314,0.0823,0.604,5.47e-05,0.191,0.494,82.983,08LQUEIr3H2IE8pmRDz9Y3,4
0.805,0.89,11,-1.502,0.0634,0.0704,0.0,0.121,0.489,93.037,0rNqDh9zWWJVTLS4VfceHP,4
0.701,0.73,11,-4.897,0.333,0.199,1.35e-05,0.102,0.398,185.998,1qA5mz8lfjGxEgP2Hf0xpv,4
0.688,0.699,1,-5.105,0.182,0.0975,0.0,0.133,0.699,172.044,6XhrMNZsZiKi68rQeoOR0b,4
0.708,0.737,1,-4.045,0.0436,0.0739,0.00162,0.0955,0.607,91.986,7ABLbnD53cQK00mhcaOUVG,4
0.937,0.779,4,-3.539,0.329,0.22,6.85e-05,0.0408,0.95,128.028,22jhscHs2DoVqKG5vKJytQ,4
0.799,0.636,1,-4.399,0.183,0.347,7.21e-05,0.11,0.496,171.993,5fC2217w3l9tufTbEyl2Pz,4
0.703,0.617,5,-5.696,0.151,0.215,6.11e-06,0.433,0.486,173.97,43PiEypaceH339CSNiggyj,4
0.72,0.88,9,-2.834,0.101,0.0562,0.06,0.153,0.463,180.011,05WVKTdZhlIMX4qqMLuo0f,4
0.673,0.836,10,-5.252,0.0601,0.0456,4.99e-05,0.0709,0.525,178.015,1U8hEY2Xnf0trc7lucHE9W,4
0.794,0.683,1,-4.9,0.0603,0.47,2.09e-05,0.106,0.665,97.988,3XhOu0IolGPGcz6VbxEQSk,4
0.768,0.825,4,-3.618,0.252,0.124,6.47e-05,0.333,0.541,169.996,1XV28AhakcpzWGBmU2j2Ld,4
0.857,0.809,9,-5.265,0.122,0.294,0.00563,0.0723,0.834,95.97,2y0mlvswqqEdujFhTG6jPs,4
0.756,0.717,4,-4.879,0.226,0.0525,1.97e-06,0.0783,0.895,88.967,1jtlQznvROmiq3b3gulGzE,4
0.858,0.725,5,-3.828,0.0383,0.0222,3.07e-05,0.138,0.805,120.087,2dYXrWkNO40NXy2Q3IYLRc,4
0.911,0.778,5,-2.248,0.262,0.0887,2.16e-05,0.179,0.345,96.057,7iQXYTyuG13aoeHxGG28Nh,4
0.726,0.831,8,-2.035,0.12,0.0139,3.71e-06,0.0891,0.489,95.997,2B1S3g2M4qObq4pTzuEYGD,4
0.77,0.793,11,-4.699,0.0463,0.0841,0.0,0.13,0.834,122.973,4q8xSTHpmDBeUpqg404Qtn,4
0.846,0.738,3,-4.537,0.0803,0.234,0.0,0.0987,0.949,102.978,1S2WWT5jW9J3MauQ7r7qN4,4
0.695,0.592,5,-5.34,0.032,0.00449,0.000663,0.185,0.482,108.001,6XaJfhwof7qIgbbXO5tIQI,4
0.703,0.893,0,-4.479,0.0462,0.271,0.000208,0.322,0.741,89.984,1HLaJowFbNM3MPyqnk5vjW,4
0.798,0.671,7,-4.653,0.0424,0.242,0.0,0.113,0.773,116.03,3YB1ZRRVXp15JOwr6ws6IF,4
0.89,0.706,6,-3.689,0.188,0.674,0.0392,0.0936,0.766,99.942,3GLUdGhv1tknST1tFY3qhU,4
0.781,0.774,6,-4.477,0.187,0.133,0.0,0.472,0.762,175.956,4k7CNPArKLf4QuvGfMeHDk,4
0.668,0.712,5,-5.927,0.0381,0.369,2.13e-05,0.108,0.264,100.02,6XbtvPmIpyCbjuT0e8cQtp,4
0.845,0.795,9,-3.502,0.0681,0.343,1.78e-05,0.224,0.681,94.969,2kz1YOhJiNubjigR1gB1VX,4
0.757,0.693,5,-4.066,0.117,0.229,0.0,0.228,0.463,91.955,2PMOaC9N9Duo50HZ4pDWeW,4
0.728,0.74,11,-3.091,0.111,0.0795,0.0,0.109,0.651,92.967,0dKsNKiWmqkoz8YAUzfigC,4
0.9,0.709,1,-2.791,0.0968,0.144,3.35e-05,0.173,0.667,124.046,5yAIrkplUEpMNeojW8Q30o,4
0.812,0.479,2,-5.678,0.333,0.213,1.21e-06,0.0756,0.559,169.922,2UW7JaomAMuX9pZrjVpHAU,4
0.68,0.745,11,-5.033,0.178,0.069,0.0,0.225,0.62,168.106,2ppZr3OXJFw5ijD361IdxB,4
0.846,0.765,10,-2.461,0.0761,0.0346,0.0,0.0451,0.887,96.042,6ejks4eS7DOoYW8hrpRcDV,4
0.627,0.746,1,-3.404,0.214,0.0588,6.82e-05,0.0758,0.661,92.168,0crVjW9Jz8ktVuVXoUi187,4
0.841,0.741,1,-4.89,0.048,0.363,2.37e-06,0.0987,0.849,92.988,3LzAFrnO7CxaeBgtQhHsAP,4
0.83,0.76,5,-4.146,0.0498,0.156,0.000386,0.285,0.62,105.995,601dhwn8qc31FrSlMu5wEf,4
0.794,0.756,9,-2.4,0.0641,0.327,0.0,0.334,0.568,99.977,4OVHxReloGwGriqVFF2M79,4
0.786,0.814,1,-3.318,0.0873,0.0383,3.67e-05,0.22,0.365,95.084,63ui2w3QJBp8xx0c1MJB2Z,4
0.843,0.741,7,-7.486,0.293,0.541,1.88e-06,0.0879,0.45,169.933,3XB5uhhlYSnkxpSihkNQwh,4
0.72,0.821,6,-2.488,0.0681,0.0953,0.000167,0.0929,0.628,167.998,28BSTgZH1ckI8Xfy8LXaRz,4
0.722,0.847,8,-5.82,0.0495,0.0838,0.0,0.278,0.422,103.986,4G8NqHfstbU2KRlptFP11H,4
0.713,0.651,7,-5.268,0.0781,0.0741,0.000775,0.0668,0.512,180.043,2iVgM5C7m1G4CJGbms301G,4
0.791,0.892,0,-2.58,0.0521,0.0509,0.000355,0.0609,0.916,97.008,2hn2zOA2XFlv6DSmesylrL,4
0.931,0.793,0,-4.666,0.133,0.0378,4.63e-06,0.0748,0.856,117.999,6IdcyYfBz9LG3SWIKVyNgh,4
0.892,0.662,8,-3.894,0.162,0.169,1.24e-06,0.363,0.607,93.976,54ELExv56KCAB4UP9cOCzC,4
0.912,0.7,6,-3.331,0.068,0.163,0.0,0.174,0.535,106.981,505v13epFXodT9fVAJ6h8k,4
0.857,0.829,0,-0.484,0.0842,0.00112,0.015,0.255,0.208,106.993,4UGqAW9i7NtE5mW9xzm6yk,4
0.765,0.872,1,-5.863,0.0498,0.173,5.65e-06,0.0749,0.722,94.999,0NO2zL0kw8sGGnaMvHKAZF,4
0.588,0.892,5,-4.536,0.0339,0.00901,0.0,0.35,0.386,128.97,1P84XshezgTHhDH4mZ7EiS,4
0.842,0.745,2,-4.231,0.0399,0.281,2.61e-05,0.118,0.53,122.06,4nrPB8O7Y7wsOCJdgXkthe,4
0.795,0.845,9,-3.809,0.135,0.105,1.14e-05,0.172,0.769,170.023,6DoL1yYIwEW7VZMRaJhoJI,4
0.627,0.858,11,-2.824,0.386,0.263,0.0,0.21,0.342,92.523,1ga4PztXOIw1yBbdUt2X8v,4
0.768,0.644,5,-6.671,0.136,0.736,0.000837,0.173,0.53,95.05,609E1JCInJncactoMmkDon,4
0.852,0.881,5,-2.546,0.126,0.0602,6.44e-06,0.0682,0.556,96.984,0J9g1MMJDhyvOb3NWckHMm,4
0.736,0.727,5,-4.642,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,6OzUIp8KjuwxJnCWkXp1uL,4
0.859,0.658,11,-4.79,0.159,0.145,0.0,0.12,0.672,100.065,6XSqqQIy7Lm7SnwxS4NrGx,4
0.839,0.65,4,-3.38,0.212,0.666,0.0,0.126,0.7,90.015,2oMjKuKUEJFuLiVmTq7Vjx,4
0.713,0.703,8,-5.769,0.194,0.298,0.0,0.321,0.576,123.06,5MxFWjuqQIsbNWbMdMdbli,4
0.621,0.782,2,-5.548,0.044,0.0125,0.033,0.23,0.55,128.033,2tTmW7RDtMQtBk7m2rYeSw,4
0.758,0.888,1,-2.851,0.0706,0.34,0.00139,0.144,0.408,107.039,0fADaWdT3obxk7zvHS18VY,4
0.835,0.679,7,-5.329,0.0364,0.583,1.98e-06,0.218,0.85,124.98,5ww2BF9slyYgNOk37BlC4u,4
0.914,0.622,7,-6.538,0.0892,0.146,1.68e-05,0.0632,0.77,130.04,53tfEupEzQRtVFOeZvk7xq,4
0.686,0.791,9,-2.367,0.12,0.0903,0.0,0.218,0.722,195.997,14LaTeixKug7O2jNMK8u1C,4
0.83,0.739,7,-5.395,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4srcMdbm2qzVG98tJajHxp,4
0.801,0.475,7,-8.797,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,5Eax0qFko2dh7Rl2lYs3bx,4
0.795,0.722,7,-5.718,0.0874,0.476,0.00134,0.0904,0.693,173.996,1Q1hcrloc7SX3P95wYztqO,4
0.836,0.826,11,-2.66,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,79HZAZNnOE97rb2hnI0XQr,4
0.843,0.7,4,-3.563,0.0803,0.0934,0.0,0.14,0.899,93.991,1ri9ZUkBJVFUdgwzCnfcYs,4
0.685,0.812,0,-2.414,0.057,0.201,0.0,0.086,0.739,173.978,3eBTioPtHkBHLiHXEmLtaA,4
0.813,0.809,3,-5.382,0.0846,0.102,1.37e-06,0.377,0.646,93.005,1WedZeiezCmCEOzLwhx0hV,4
0.869,0.694,1,-3.35,0.0783,0.356,0.00125,0.0878,0.511,90.02,6ZOcbKub95XSDESsKKuH41,4
0.651,0.557,5,-5.466,0.204,0.0358,0.0,0.154,0.711,87.063,3eqCJfgJJs8iKx49KO12s3,4
0.518,0.799,8,-4.316,0.123,0.0146,0.000189,0.787,0.882,92.02,3SWjpNMVUi5UXz096NbfPr,4
0.852,0.902,0,-3.967,0.215,0.501,1.21e-06,0.0953,0.476,96.026,2QJQJEI9WvhqQViGS58gZ7,4
0.85,0.562,5,-7.863,0.0724,0.169,3.23e-06,0.104,0.293,122.029,4UkUxO2WlKLc0Q1iEutGGh,4
0.511,0.866,7,-2.941,0.33,0.241,0.0,0.128,0.582,90.85,1cNJ9ODOJF8b6AjhzoYdkv,4
0.848,0.673,11,-4.034,0.058,0.0147,0.00652,0.102,0.39,93.987,0vHfVsEe6Ps0d8cZ9PGzSw,4
0.87,0.55,5,-5.537,0.0722,0.102,0.0,0.293,0.566,95.019,3kUq4sBcmxhnOtNysZ9yrp,4
0.927,0.551,1,-7.704,0.0986,0.123,0.00269,0.115,0.304,119.982,2UieOcTk0Kl4bzLVBW4oVj,4
0.76,0.703,6,-3.667,0.0631,0.313,0.0,0.0784,0.739,96.033,1kqH58eGh2ZTOHwqBIB2tM,4
0.785,0.734,6,-4.686,0.0778,0.117,1.13e-06,0.185,0.561,94.049,672zDo2nzWSoIIQ7zD5kuj,4
0.901,0.589,1,-6.713,0.289,0.00302,0.000237,0.0992,0.399,98.002,1zsPaEkglFvxjAhrM8yhpr,4
0.824,0.765,1,-4.41,0.0743,0.0578,0.0,0.0413,0.764,93.982,0YHmnEkFZMrZgryi6yQfJh,4
0.624,0.655,1,-4.177,0.0547,0.18,0.0,0.116,0.565,178.083,1VsHc0qIeyjYOyvN5HIEQG,4
0.691,0.766,1,-4.014,0.0797,0.000967,0.0321,0.132,0.386,95.895,1EmVyH2yt5PEMm4hVftZ6d,4
0.808,0.754,0,-3.774,0.156,0.243,0.0,0.117,0.726,95.046,4llRitxwDsJF4NJbXPfatx,4
0.671,0.774,11,-4.051,0.367,0.24,0.0104,0.344,0.693,177.979,1K1dMtO3LT8kHFLuXxT3ST,4
0.761,0.828,8,-3.644,0.124,0.302,0.0,0.101,0.66,93.954,6qUfKsUPGERMdhOwPIqhsS,4
0.842,0.626,0,-3.105,0.0472,0.435,0.0,0.127,0.621,93.994,4iGQ8o9Ih6J1OuDDGCXSCL,4
0.859,0.766,3,-5.334,0.115,0.163,0.000464,0.603,0.617,100.003,1RjifKIUX8faZv9nxR0t5f,4
0.774,0.687,8,-5.027,0.0458,0.347,0.000147,0.0868,0.586,92.008,0xvaM53zDst3zcIpcNc37M,4
0.813,0.866,7,-3.239,0.0851,0.17,0.0,0.0421,0.647,99.994,6gMj2DzKR2PjrrbNSwcGFR,4
0.758,0.73,1,-3.646,0.12,0.228,4.3e-05,0.0851,0.682,173.988,7G0vBgcC5p2tBpeHiQzGFf,4
0.761,0.676,8,-4.216,0.0868,0.209,1.44e-06,0.0398,0.675,170.042,475Alro27tSTuCgaBPaqfx,4
0.766,0.765,6,-6.279,0.0753,0.0418,1.77e-06,0.076,0.628,96.082,4hBMuPsEcX7p9hIe3pc1qY,4
0.687,0.735,1,-4.246,0.24,0.185,0.0,0.109,0.398,169.914,2X8PYX9YX49hA0YeFnWTGZ,4
0.826,0.552,10,-5.167,0.144,0.167,6.23e-06,0.101,0.532,96.981,5bD6mFl116xCxVMLy7IK9F,4
0.635,0.816,7,-3.404,0.183,0.167,0.0,0.324,0.43,175.828,5mFPPKfPrFOuArc4ePJEyG,4
0.88,0.766,1,-2.906,0.0505,0.0881,1.79e-05,0.382,0.594,96.037,1S3SAFqLBWk3HaR5UyXp43,4
0.691,0.694,4,-4.951,0.0386,0.297,0.0,0.209,0.472,95.933,3siASmLFyTye8QbGkZQOlz,4
0.845,0.617,0,-4.169,0.123,0.021,1.72e-05,0.114,0.478,114.991,4HnuPc5Cng3tbwunyqSMNi,4
0.814,0.796,1,-6.119,0.0618,0.0625,0.0,0.118,0.606,94.982,57lPefSIAt3ghkfnYFj1B7,4
0.823,0.751,7,-5.131,0.107,0.0323,1.08e-05,0.102,0.767,172.004,1QViKg2J40k0w7phvi5k2Q,4
0.784,0.819,0,-3.417,0.168,0.0663,0.000896,0.292,0.546,111.976,4PzxlHzDM3bDafkHjg1XCX,4
0.617,0.655,2,-3.616,0.17,0.0934,6.17e-06,0.487,0.626,173.891,05OnZaYopHpb0z7ktT2FIF,4
0.827,0.677,9,-6.342,0.072,0.0529,0.0,0.402,0.599,91.985,0QoaFLmBJyuVuzOIGy6iCS,4
0.686,0.888,1,-4.169,0.158,0.16,1.31e-06,0.0945,0.634,180.072,0qFS3YSjOgoO7qiOekDJtp,4
0.84,0.597,8,-7.602,0.0615,0.00412,0.000129,0.0903,0.493,98.036,6hwGwCfCwHoSJQw7AYPEQu,4
0.801,0.805,11,-2.588,0.114,0.193,0.0,0.0852,0.608,134.062,1H1tBGpMAIJFwZbL4yWYai,4
0.819,0.675,7,-4.281,0.0727,0.0318,0.0,0.289,0.602,92.99,63pLfjK6FvcYJYMGwtHjd6,4
0.597,0.832,8,-4.086,0.118,0.216,1.15e-06,0.102,0.621,127.553,3AXw3pd7KHGSogprPSxrMh,5
0.646,0.907,0,-1.617,0.0593,0.422,0.0,0.14,0.816,168.004,4wS0TnQzVkY9ML1BPKpOk1,4
0.799,0.847,5,-6.352,0.0378,0.0424,0.0,0.0613,0.288,94.946,4Nr31bxNazMn7t94RoSbFq,4
0.77,0.907,0,-4.679,0.215,0.427,4.34e-06,0.132,0.696,149.997,68OXeY9CUQebrOAAh3b3Jw,4
0.845,0.583,0,-3.455,0.287,0.00204,0.000459,0.11,0.903,145.078,5jFA0f4ZDGLbQP4nxzL8D4,4
0.669,0.583,1,-8.949,0.269,0.603,2.54e-06,0.1,0.271,115.221,1cZHUhGz7xJ8c4szDipipd,4
0.724,0.573,8,-6.122,0.326,0.161,0.0,0.0943,0.778,162.105,2I9eR0VGMWyqadUK3HD7KE,4
0.423,0.685,4,-9.651,0.078,6.28e-05,0.00642,0.133,0.328,162.78,3Jnxngdff0lVu2rza1GVx6,4
0.322,0.991,6,-4.453,0.213,0.00313,0.0035,0.0708,0.198,140.221,3CIOopLwvyMvXk97ZEksKO,4
0.308,0.866,2,-5.671,0.059,0.000739,0.00141,0.232,0.227,109.825,6p8eFfPw3nQkf37aT3AkmK,4
0.454,0.913,9,-4.008,0.107,0.408,0.000271,0.248,0.521,137.688,7ACxUo21jtTHzy7ZEV56vU,4
0.409,0.89,0,-6.839,0.0558,0.088,0.107,0.0935,0.268,100.409,3nlGByvetDcS1uomAoiBmy,4
0.227,0.995,10,-4.361,0.173,0.000405,0.393,0.127,0.0363,87.499,4fiOTntQKr24p07FvQDHZE,4
0.313,0.882,0,-6.215,0.0355,0.0346,0.338,0.45,0.3,103.981,469rBLYJUZHMJLtq2Wch3h,4
0.334,0.828,9,-9.168,0.0985,0.00312,0.0043,0.0949,0.515,157.891,755bvJDSA3LNcNuFgBT9LK,4
0.543,0.836,4,-9.11,0.0353,0.000647,0.431,0.153,0.56,105.173,2MuWTIM3b0YEAskbeeFE1i,4
0.5,0.832,8,-4.229,0.0513,0.0191,0.000216,0.0829,0.593,145.091,4m1slXE2kaXbXVfZQ0q3Om,4
0.333,0.445,3,-16.343,0.0283,0.00858,0.0451,0.167,0.35,89.371,5qxN63QA4Hk1zgdLCsZFE2,4
0.435,0.987,1,-4.667,0.16,0.000195,0.0879,0.268,0.1,103.162,0L7zm6afBEtrNKo6C6Gj08,4
0.355,0.973,0,-3.487,0.116,1.26e-05,0.00561,0.421,0.483,174.987,4UUZ6q9fMXFH4WG6SJ2mQP,4
0.437,0.695,7,-9.447,0.0617,0.00111,0.0857,0.124,0.413,102.178,5IX4TbIR5mMHGE4wiWwKW0,3
0.307,0.909,9,-7.08,0.0574,0.135,0.0336,0.125,0.443,173.674,3uMmllZo1AfoEnVT4ENCD3,4
0.326,0.506,2,-10.597,0.0393,0.0921,0.0659,0.159,0.105,133.527,6KmJMlyPp0rPR7LloToCaF,4
0.339,0.887,9,-12.179,0.0699,0.00291,0.316,0.296,0.317,125.086,0bM9c5A7CterSOEssmWqAa,4
0.284,0.329,11,-13.403,0.0323,0.0191,0.35,0.103,0.213,74.563,2B3LrkMAmRVFj6RORrDLHi,4
0.431,0.947,9,-6.011,0.0752,0.000779,0.000253,0.356,0.365,96.539,3kubJ2b1Rad7NXZtnZAZmO,4
0.454,0.987,8,-4.485,0.0881,0.0195,0.279,0.268,0.316,123.61,0G21yYKMZoHa30cYVi1iA8,4
0.251,0.978,4,-5.495,0.166,0.000254,0.315,0.0798,0.17,100.822,1Gn1FeIYUMZ2a7PrbaaQhl,4
0.256,0.924,7,-6.685,0.113,0.00369,0.234,0.114,0.28,113.574,5nekfiTN45vlxG0eNJQQye,4
0.285,0.908,4,-4.601,0.0705,0.0318,0.00909,0.311,0.669,159.756,4OROzZUy6gOWN4UGQVaZMF,4
0.544,0.739,9,-7.383,0.0517,0.00392,0.000143,0.168,0.328,118.287,2dbOYFfS7r7NAzquRvji9A,4
0.564,0.805,5,-5.977,0.0426,0.0598,0.25,0.0631,0.837,114.249,2nILGstCPTvCM0RMeVa4Wu,4
0.303,0.922,11,-4.376,0.138,0.000676,0.26,0.561,0.695,138.393,3090goAxG6IlpCifA8m9xB,4
0.249,0.943,0,-5.188,0.0669,0.0286,0.00401,0.162,0.458,173.671,4Zc7TCHzuNwL0AFBlyLdyr,4
0.511,0.82,6,-6.962,0.049,0.00467,6.07e-06,0.104,0.543,138.2,55cd3NlqktNjhAZcPvaUvk,4
0.469,0.823,10,-9.913,0.0679,0.0544,0.067,0.0496,0.155,91.949,3Q5oNMl4OYrycajbOofpyY,4
0.518,0.858,0,-6.147,0.0672,0.00563,0.00349,0.0598,0.249,117.897,3LpHzQU2CZzZJGdUWV79SI,4
0.252,0.988,9,-5.291,0.203,8.81e-05,0.0451,0.0516,0.0529,162.945,4Y8Zyb710vv3OA6ouSkjQz,4
0.254,0.811,7,-13.416,0.0542,0.000563,0.221,0.11,0.424,168.4,1A9bOtUg91RLO9nGzXF8ao,4
0.29,0.865,11,-6.212,0.0912,0.000703,7.78e-06,0.931,0.419,116.513,37Y1feezGuGVCe0kTBbKjg,4
0.538,0.923,0,-5.154,0.0447,0.00046,0.00863,0.564,0.445,124.449,1zMXCwfwiIGPZA4kq7ideV,4
0.315,0.822,4,-10.437,0.103,0.047,0.0077,0.274,0.164,150.499,1VRnW4Qk8PP3EGGFMs6Z32,3
0.444,0.922,11,-4.519,0.0529,0.00635,0.0,0.305,0.301,140.206,7sicPw7V9SYJl3Zjme9i4p,4
0.53,0.968,2,-3.941,0.0753,0.000702,0.0118,0.228,0.338,110.974,3MyuNo54MhCTpzzHNPqRpn,4
0.526,0.845,8,-5.832,0.0375,5.72e-05,0.833,0.117,0.702,140.821,2FqDEb5wkhtwSl8H2erumv,4
0.298,0.581,4,-8.133,0.0289,0.381,0.0224,0.172,0.26,89.285,2g02rt0UFudctbAnmJsm22,4
0.376,0.997,8,-5.717,0.112,0.103,0.0814,0.792,0.139,105.931,5YxehSAZjBMcCIUlxGPit9,4
0.166,0.948,11,-8.503,0.0631,0.00374,0.0131,0.769,0.476,177.495,1aDNYyeU62BuQsBAY18i48,4
0.287,0.716,11,-5.653,0.0311,0.0381,3.24e-05,0.164,0.544,172.123,3Rtv6zRNKpeSygXoaF9kCm,4
0.445,0.964,9,-5.493,0.282,0.037,0.0132,0.0773,0.448,140.817,28WmNsclKsrVmdv3tDmoYU,4
0.274,0.726,9,-11.541,0.0449,0.000212,0.0113,0.0993,0.426,146.449,4vJr55lngvhSM8WIh9CjQc,4
0.226,0.978,9,-5.729,0.209,3.6e-06,0.533,0.0436,0.242,102.374,2l0h4aBFLp9HdoaNdCTlbW,4
0.263,0.97,5,-4.182,0.163,0.00338,0.000795,0.0922,0.17,151.729,3Ky8IzV8IVSwijtaTWB2SK,4
0.362,0.961,2,-5.664,0.0857,0.024,9.35e-06,0.159,0.491,164.019,2RaA6kIcvomt77qlIgGhCT,4
0.446,0.97,9,-5.004,0.0508,0.00754,0.000275,0.199,0.595,94.233,2SrVGpjv0mqCR6j9EZPSm2,4
0.337,0.722,6,-11.384,0.0478,0.0352,0.052,0.101,0.28,149.103,0ElAcOj8tudMA6X6KZ7SMO,4
0.61,0.889,4,-5.452,0.0585,0.000794,0.0865,0.0657,0.506,139.903,51TG9W3y9qyO8BY5RXKgnZ,4
0.3,0.936,2,-5.399,0.0456,0.0337,0.021,0.158,0.756,133.065,3wFGRek61NIF330UwJCI52,4
0.314,0.959,4,-4.657,0.0908,0.0263,0.000148,0.161,0.492,154.221,1HM7Vp84E4SMzdrZONg6bH,4
0.508,0.912,9,-8.049,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,5qFxuUIAwJlzO60vqOiL7y,4
0.364,0.616,1,-8.162,0.0507,0.229,0.000194,0.0962,0.425,136.998,29KYPEsbcMcVKnd6iyu6Q5,4
0.415,0.908,2,-9.701,0.0765,0.00437,0.0345,0.082,0.437,114.816,2SgbR6ttzoNlCRGQOKjrop,4
0.368,0.917,6,-4.829,0.0772,0.147,0.000121,0.169,0.343,110.455,3vhKrSxe3fRuS5Ogis76VO,4
0.456,0.865,6,-4.607,0.0585,0.00609,0.000544,0.237,0.608,140.067,3CspfYGpqAqgbRqUuxmW0r,4
0.224,0.938,0,-6.907,0.408,0.00157,0.0765,0.106,0.327,203.79,2YTwVDQOSGclX2N3AKetOP,4
0.397,0.852,4,-6.348,0.0344,0.00024,0.000282,0.228,0.506,96.064,4nvYDy427VvA1TcEkdgZII,4
0.481,0.928,11,-8.799,0.0672,0.00022,0.558,0.106,0.427,96.699,6UB9mShVLbMm0W4e6vud4C,4
0.369,0.679,6,-9.729,0.0742,0.128,0.0125,0.197,0.508,91.883,6TYQRlRci6AkVrN9a5C7ne,4
0.234,0.126,0,-25.427,0.0446,0.989,0.896,0.102,0.216,133.998,4SFBV7SRNG2e2kyL1F6kjU,4
0.275,0.157,7,-18.752,0.0636,0.89,0.842,0.186,0.304,73.289,17i5jLpzndlQhbS4SrTd0B,4
0.289,0.0306,9,-30.79,0.0446,0.987,0.911,0.102,0.118,125.61,3zLTPuucd3e6TxZnu2dlVS,3
0.169,0.0161,9,-31.034,0.0442,0.986,0.86,0.0805,0.0573,128.143,0jOnZhF75V68VsBObWx2XO,3
0.0769,0.0846,2,-25.997,0.045,0.922,0.929,0.113,0.0586,176.329,0DqFXzLtKkj9JO421NJpl1,4
0.123,0.15,2,-16.647,0.035,0.714,0.913,0.103,0.0904,84.183,712Pm7DCa8lL8dGZ7LdXQS,4
0.0939,0.0336,2,-24.041,0.0606,0.927,0.83,0.0954,0.0516,67.359,1upQiytDIEZfl9ItruoXuC,3
0.136,0.164,4,-18.756,0.0364,0.911,0.916,0.109,0.071,58.303,2xizRhme7pYeITbH1NLLGt,4
0.32,0.00501,1,-33.366,0.0455,0.993,0.919,0.0618,0.0383,68.947,1cmigB9I6IRpFqjIbzvSQB,5
0.376,0.00579,5,-31.615,0.0576,0.996,0.944,0.0882,0.0369,71.827,5fdp9rXfEixCGLM1Og4EN1,4
0.121,0.0696,4,-23.414,0.0442,0.87,0.438,0.0916,0.0372,81.501,7pgJTa3eZM4kkT2vsZUmFt,3
0.233,0.0252,2,-24.824,0.0346,0.975,0.601,0.143,0.0936,94.736,4J0e4gEqaLQlG5EM0wws1K,4
0.168,0.256,2,-15.549,0.0341,0.932,0.175,0.384,0.134,90.072,1n9741DApqn5gvuxhgerCt,4
0.371,0.131,7,-23.899,0.0422,0.898,0.925,0.0847,0.0656,106.872,5OenUWwcUBDltPyN1Hh40D,4
0.0783,0.0523,5,-23.247,0.0471,0.896,0.945,0.0806,0.0327,82.015,0cqcRqZgkNHanWQ8slYA0v,4
0.253,0.098,11,-19.878,0.0437,0.93,0.862,0.122,0.062,84.865,0k6P9cdEA9K3k0ASde2Kof,4
0.366,0.139,7,-19.978,0.039,0.885,0.913,0.0725,0.31,139.478,2mRUmSG3XGjFloqgAT2UJN,4
0.184,0.00527,1,-37.264,0.0432,0.995,0.887,0.173,0.151,170.612,3DNRdudZ2SstnDCVKFdXxG,3
0.235,0.0639,11,-24.404,0.049,0.962,0.603,0.466,0.0781,120.736,04eShjKTWijeJJqGnhxpYK,3
0.194,0.0545,4,-24.877,0.0366,0.983,0.945,0.0551,0.0385,140.966,4rrrn8OLrttq7r9RgNXalU,4
0.3,0.297,7,-14.937,0.037,0.924,0.925,0.314,0.279,139.855,59Id4KrBWiizuq53doxWtp,4
0.225,0.0047,1,-30.928,0.0509,0.992,0.881,0.0722,0.186,163.665,2MSgFefjK0T7Iwjvr3OKqV,4
0.341,0.0142,2,-28.293,0.0388,0.993,0.921,0.113,0.0384,76.382,3GecLjGMqzjmgkvy2v41Wf,1
0.279,0.0292,8,-26.804,0.0406,0.987,0.902,0.104,0.0338,136.732,2u9VGZmVz7Rm01SfDgzcfA,3
0.145,0.161,7,-20.046,0.0428,0.484,0.927,0.16,0.0366,56.953,1XgXZMVpP35zgy82UD2osT,4
0.53,0.339,2,-16.973,0.0419,0.567,0.874,0.102,0.0719,90.041,4FycxLfl7H5CQnqw9J6LXZ,4
0.353,0.254,0,-16.205,0.0349,0.948,0.859,0.0843,0.0986,133.808,3QqPgzOcv9titKufFR0gsQ,4
0.0641,0.148,3,-18.171,0.0371,0.981,0.819,0.109,0.0359,70.443,23ryVoyGTrfO3F0GblIfnz,3
0.374,0.178,1,-15.758,0.0389,0.92,0.0235,0.0754,0.148,95.839,30bQxViotttoZ7x2iUP2L9,4
0.701,0.341,1,-12.26,0.0418,0.499,0.903,0.359,0.163,105.513,5xbuJuQsTVheVZvX2AJVIv,3
0.307,0.0851,9,-20.471,0.0399,0.968,0.872,0.101,0.0388,129.103,4d1ZlOcZYFcjqNJ5VdautO,4
0.323,0.682,4,-10.208,0.062,0.763,0.647,0.127,0.646,169.325,1ISbc05WTtcVh7q7QOXuu4,4
0.263,0.27,2,-16.85,0.0348,0.876,0.865,0.0562,0.228,129.095,7e8ZbMDwjdbUHWsoMOlZCd,4
0.0946,0.0129,4,-32.298,0.0491,0.903,0.294,0.082,0.0382,82.741,4YPPXfCUuKEWvvsnl64BEA,4
0.102,0.0733,10,-24.133,0.0488,0.974,0.859,0.28,0.0308,73.954,1CSaCKPIp2yCIDL3t7Fyau,3
